ensembl_gene_id,Symbol,entrezgene_id,baseMean,logFC,lfcSE,stat,pvalue,FDR,description,gene_biotype,chromosome_name
ENSMUSG00000053768,Chchd3,66075,1625.880221,0.489301087,0.134062022,3.649811324,0.000262433,0.0012388,coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:MGI Symbol;Acc:MGI:1913325],protein_coding,6
ENSMUSG00000028426,Rad23b,19359,7282.111797,0.488661303,0.074976323,6.517541595,7.15E-11,1.02E-09,"RAD23 homolog B, nucleotide excision repair protein [Source:MGI Symbol;Acc:MGI:105128]",protein_coding,4
ENSMUSG00000024143,Rhoq,104215,5582.321261,0.488353891,0.101548891,4.80905194,1.52E-06,1.14E-05,ras homolog family member Q [Source:MGI Symbol;Acc:MGI:1931553],protein_coding,17
ENSMUSG00000013629,Cad,69719,4726.534858,0.488188831,0.130471534,3.741726777,0.00018276,0.000896221,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:MGI Symbol;Acc:MGI:1916969]",protein_coding,5
ENSMUSG00000031543,Ank1,11733,413.0438128,0.488125825,0.200319088,2.436741454,0.014820272,0.041295501,"ankyrin 1, erythroid [Source:MGI Symbol;Acc:MGI:88024]",protein_coding,8
ENSMUSG00000024346,Pfdn1,67199,1670.254177,0.487819187,0.104148928,4.683861804,2.82E-06,2.03E-05,prefoldin 1 [Source:MGI Symbol;Acc:MGI:1914449],protein_coding,18
ENSMUSG00000034327,Kctd9,105440,890.3324451,0.487688236,0.153111662,3.185180209,0.001446639,0.005598598,potassium channel tetramerisation domain containing 9 [Source:MGI Symbol;Acc:MGI:2145579],protein_coding,14
ENSMUSG00000038622,Med30,69790,525.5789609,0.486865777,0.162900325,2.988734224,0.002801357,0.009973673,mediator complex subunit 30 [Source:MGI Symbol;Acc:MGI:1917040],protein_coding,15
ENSMUSG00000029177,Cenpa,12615,2759.864888,0.48680281,0.093375997,5.21336133,1.85E-07,1.64E-06,centromere protein A [Source:MGI Symbol;Acc:MGI:88375],protein_coding,5
ENSMUSG00000035133,Arhgap5,11855,3110.337814,0.486290851,0.107168494,4.537628863,5.69E-06,3.86E-05,Rho GTPase activating protein 5 [Source:MGI Symbol;Acc:MGI:1332637],protein_coding,12
ENSMUSG00000044576,Garem2,242915,487.3969276,0.486234927,0.168314402,2.888849207,0.003866544,0.013195429,GRB2 associated regulator of MAPK1 subtype 2 [Source:MGI Symbol;Acc:MGI:2685290],protein_coding,5
ENSMUSG00000037466,Tedc1,104732,945.6851902,0.486203129,0.130943697,3.713070126,0.00020476,0.00099381,tubulin epsilon and delta complex 1 [Source:MGI Symbol;Acc:MGI:2144738],protein_coding,12
ENSMUSG00000036966,Spryd3,223918,1454.368086,0.485804484,0.107949396,4.500298288,6.79E-06,4.52E-05,SPRY domain containing 3 [Source:MGI Symbol;Acc:MGI:2446175],protein_coding,15
ENSMUSG00000030718,Ppme1,72590,1605.540621,0.485525472,0.107499725,4.516527589,6.29E-06,4.21E-05,protein phosphatase methylesterase 1 [Source:MGI Symbol;Acc:MGI:1919840],protein_coding,7
ENSMUSG00000022812,Gsk3b,56637,3531.386368,0.48536742,0.098165885,4.944359459,7.64E-07,6.08E-06,glycogen synthase kinase 3 beta [Source:MGI Symbol;Acc:MGI:1861437],protein_coding,16
ENSMUSG00000032116,Stt3a,16430,10555.79957,0.484819968,0.083166416,5.82951621,5.56E-09,6.24E-08,"STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:105124]",protein_coding,9
ENSMUSG00000048327,Ckap2l,70466,2067.597132,0.484523132,0.114343584,4.237431754,2.26E-05,0.000134993,cytoskeleton associated protein 2-like [Source:MGI Symbol;Acc:MGI:1917716],protein_coding,2
ENSMUSG00000036990,Otud4,73945,5298.449494,0.48406076,0.112060731,4.319628802,1.56E-05,9.66E-05,OTU domain containing 4 [Source:MGI Symbol;Acc:MGI:1098801],protein_coding,8
ENSMUSG00000031585,Gtf2e2,68153,1131.741523,0.483646066,0.112611522,4.294818681,1.75E-05,0.000107141,"general transcription factor II E, polypeptide 2 (beta subunit) [Source:MGI Symbol;Acc:MGI:1915403]",protein_coding,8
ENSMUSG00000004270,Lpcat3,14792,1389.199621,0.483624669,0.103071309,4.692136656,2.70E-06,1.96E-05,lysophosphatidylcholine acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1315211],protein_coding,6
ENSMUSG00000032096,Arcn1,213827,9226.425894,0.483602656,0.088131267,5.487299462,4.08E-08,3.97E-07,archain 1 [Source:MGI Symbol;Acc:MGI:2387591],protein_coding,9
ENSMUSG00000027852,Nras,18176,3390.673384,0.482818696,0.108573045,4.446948085,8.71E-06,5.61E-05,neuroblastoma ras oncogene [Source:MGI Symbol;Acc:MGI:97376],protein_coding,3
ENSMUSG00000034271,Jdp2,81703,901.2864123,0.482747574,0.143743022,3.358407011,0.000783931,0.00327482,Jun dimerization protein 2 [Source:MGI Symbol;Acc:MGI:1932093],protein_coding,12
ENSMUSG00000029426,Scarb2,12492,6319.214148,0.482711356,0.140588527,3.433504614,0.000595832,0.002575915,"scavenger receptor class B, member 2 [Source:MGI Symbol;Acc:MGI:1196458]",protein_coding,5
ENSMUSG00000048279,Sacs,50720,1406.263956,0.48237627,0.166510805,2.896966774,0.003767897,0.012901396,sacsin [Source:MGI Symbol;Acc:MGI:1354724],protein_coding,14
ENSMUSG00000033039,Micall1,27008,2558.43059,0.482229486,0.100964123,4.776245968,1.79E-06,1.33E-05,"microtubule associated monooxygenase, calponin and LIM domain containing -like 1 [Source:MGI Symbol;Acc:MGI:105870]",protein_coding,15
ENSMUSG00000003948,Mmd,67468,2108.697723,0.482063473,0.137569275,3.504150712,0.000458066,0.002039577,monocyte to macrophage differentiation-associated [Source:MGI Symbol;Acc:MGI:1914718],protein_coding,11
ENSMUSG00000045679,Pqlc3,217430,539.864588,0.481762025,0.161497052,2.983101046,0.002853438,0.010134597,PQ loop repeat containing [Source:MGI Symbol;Acc:MGI:2444067],protein_coding,12
ENSMUSG00000032705,Exd2,97827,498.1947409,0.480944834,0.185988714,2.58588181,0.009713023,0.028879794,exonuclease 3'-5' domain containing 2 [Source:MGI Symbol;Acc:MGI:1922485],protein_coding,12
ENSMUSG00000037784,Dzip1l,72507,1794.960221,0.480801935,0.121718959,3.950098958,7.81E-05,0.000416519,DAZ interacting protein 1-like [Source:MGI Symbol;Acc:MGI:1919757],protein_coding,9
ENSMUSG00000027078,Ube2l6,56791,822.769616,0.480757189,0.200229123,2.40103528,0.01634876,0.044653372,ubiquitin-conjugating enzyme E2L 6 [Source:MGI Symbol;Acc:MGI:1914500],protein_coding,2
ENSMUSG00000039787,Cercam,99151,1077.092132,0.480675202,0.188877518,2.544904263,0.01093077,0.031998092,cerebral endothelial cell adhesion molecule [Source:MGI Symbol;Acc:MGI:2139134],protein_coding,2
ENSMUSG00000020773,Trim47,217333,1460.669798,0.480278409,0.166580678,2.883157965,0.0039371,0.013404775,tripartite motif-containing 47 [Source:MGI Symbol;Acc:MGI:1917374],protein_coding,11
ENSMUSG00000037601,Nme1,18102,2073.617066,0.480095881,0.163998793,2.927435452,0.0034177,0.011887067,NME/NM23 nucleoside diphosphate kinase 1 [Source:MGI Symbol;Acc:MGI:97355],protein_coding,11
ENSMUSG00000096255,Dynlt1b,21648,1208.014026,0.479546787,0.115946584,4.135928549,3.54E-05,0.000202416,dynein light chain Tctex-type 1B [Source:MGI Symbol;Acc:MGI:98643],protein_coding,17
ENSMUSG00000028284,Map3k7,26409,4642.031127,0.479443637,0.104224099,4.600122644,4.22E-06,2.94E-05,mitogen-activated protein kinase kinase kinase 7 [Source:MGI Symbol;Acc:MGI:1346877],protein_coding,4
ENSMUSG00000032939,Nup93,71805,3361.882342,0.479436521,0.096980217,4.943652816,7.67E-07,6.09E-06,nucleoporin 93 [Source:MGI Symbol;Acc:MGI:1919055],protein_coding,8
ENSMUSG00000027160,Ccdc34,68201,904.1000782,0.479436362,0.133678529,3.586487403,0.000335162,0.001546319,coiled-coil domain containing 34 [Source:MGI Symbol;Acc:MGI:1915451],protein_coding,2
ENSMUSG00000041263,Rusc1,72296,483.1735157,0.479336154,0.165164073,2.90218172,0.003705735,0.012712091,RUN and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:1919546],protein_coding,3
ENSMUSG00000095595,Fam177a,73385,1638.98522,0.479039149,0.106869478,4.482469246,7.38E-06,4.85E-05,"family with sequence similarity 177, member A [Source:MGI Symbol;Acc:MGI:1920635]",protein_coding,12
ENSMUSG00000049717,Lig4,319583,530.916335,0.478772057,0.161053352,2.972754376,0.002951405,0.010446162,"ligase IV, DNA, ATP-dependent [Source:MGI Symbol;Acc:MGI:1335098]",protein_coding,8
ENSMUSG00000031799,Tpm4,326618,27837.31073,0.478298351,0.103628328,4.615517404,3.92E-06,2.74E-05,tropomyosin 4 [Source:MGI Symbol;Acc:MGI:2449202],protein_coding,8
ENSMUSG00000027176,Cstf3,228410,1192.160163,0.477608066,0.118976131,4.014318346,5.96E-05,0.000325643,"cleavage stimulation factor, 3' pre-RNA, subunit 3 [Source:MGI Symbol;Acc:MGI:1351825]",protein_coding,2
ENSMUSG00000046718,Bst2,69550,7817.547504,0.477598535,0.156054984,3.060450385,0.002210044,0.008122699,bone marrow stromal cell antigen 2 [Source:MGI Symbol;Acc:MGI:1916800],protein_coding,8
ENSMUSG00000113902,Ndufb1-ps,NA,614.492112,0.477502232,0.139477799,3.423499899,0.000618203,0.002661344,NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865],protein_coding,12
ENSMUSG00000021967,Mrpl57,67840,466.3103225,0.477482711,0.170954555,2.793038835,0.005221542,0.017166789,mitochondrial ribosomal protein L57 [Source:MGI Symbol;Acc:MGI:1915090],protein_coding,14
ENSMUSG00000117098,Gm49909,NA,6529.469818,0.477379707,0.085039483,5.613624253,1.98E-08,2.03E-07,"predicted gene, 49909 [Source:MGI Symbol;Acc:MGI:6270609]",protein_coding,17
ENSMUSG00000040760,Appl1,72993,1819.25211,0.477153999,0.126956927,3.758392777,0.000171008,0.000843586,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 [Source:MGI Symbol;Acc:MGI:1920243]",protein_coding,14
ENSMUSG00000030107,Usp18,24110,2159.594441,0.476493977,0.173533174,2.745837967,0.006035657,0.019441708,ubiquitin specific peptidase 18 [Source:MGI Symbol;Acc:MGI:1344364],protein_coding,6
ENSMUSG00000004936,Map2k1,26395,2988.402104,0.476297222,0.097358588,4.892195266,9.97E-07,7.75E-06,mitogen-activated protein kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346866],protein_coding,9
ENSMUSG00000030037,Mrpl53,68499,591.8556106,0.476127038,0.148564308,3.204854815,0.001351306,0.005271208,mitochondrial ribosomal protein L53 [Source:MGI Symbol;Acc:MGI:1915749],protein_coding,6
ENSMUSG00000055817,Mta3,116871,707.9274074,0.475949887,0.159947666,2.975660101,0.002923587,0.010353232,metastasis associated 3 [Source:MGI Symbol;Acc:MGI:2151172],protein_coding,17
ENSMUSG00000059482,2610301B20Rik,67157,389.1976855,0.475531868,0.193045264,2.463317973,0.013765777,0.038789409,RIKEN cDNA 2610301B20 gene [Source:MGI Symbol;Acc:MGI:1914407],protein_coding,4
ENSMUSG00000046791,Riox1,71952,320.7684732,0.474764107,0.189517305,2.505122722,0.012240891,0.035127303,ribosomal oxygenase 1 [Source:MGI Symbol;Acc:MGI:1919202],protein_coding,12
ENSMUSG00000025499,Hras,15461,1142.908135,0.474738229,0.153053422,3.101781215,0.001923601,0.007207528,Harvey rat sarcoma virus oncogene [Source:MGI Symbol;Acc:MGI:96224],protein_coding,7
ENSMUSG00000075700,Selenot,69227,5146.983338,0.474459924,0.102765513,4.616917795,3.89E-06,2.72E-05,selenoprotein T [Source:MGI Symbol;Acc:MGI:1916477],protein_coding,3
ENSMUSG00000032515,Csrnp1,215418,556.4842235,0.473767078,0.164715402,2.876276725,0.004023968,0.013676331,cysteine-serine-rich nuclear protein 1 [Source:MGI Symbol;Acc:MGI:2387989],protein_coding,9
ENSMUSG00000001707,Eef1e1,66143,644.4025501,0.473560716,0.185976402,2.546348411,0.010885648,0.031880085,eukaryotic translation elongation factor 1 epsilon 1 [Source:MGI Symbol;Acc:MGI:1913393],protein_coding,13
ENSMUSG00000026566,Mpzl1,68481,2052.476686,0.473178144,0.113603201,4.165183182,3.11E-05,0.000180004,myelin protein zero-like 1 [Source:MGI Symbol;Acc:MGI:1915731],protein_coding,1
ENSMUSG00000053291,Rab4b,19342,674.2575232,0.473122796,0.130362595,3.629283356,0.000284209,0.001332105,"RAB4B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105071]",protein_coding,7
ENSMUSG00000027900,Dram2,67171,826.653207,0.472977524,0.148402502,3.187126339,0.00143694,0.005565938,DNA-damage regulated autophagy modulator 2 [Source:MGI Symbol;Acc:MGI:1914421],protein_coding,3
ENSMUSG00000031434,Morc4,75746,1381.848768,0.472367388,0.105092736,4.494767264,6.96E-06,4.61E-05,microrchidia 4 [Source:MGI Symbol;Acc:MGI:1922996],protein_coding,X
ENSMUSG00000051650,B3gnt2,53625,876.7677609,0.472277035,0.187822669,2.514483669,0.011920682,0.034384902,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:1889505]",protein_coding,11
ENSMUSG00000068798,Rap1a,109905,1751.060592,0.472112668,0.103828115,4.547059977,5.44E-06,3.70E-05,RAS-related protein 1a [Source:MGI Symbol;Acc:MGI:97852],protein_coding,3
ENSMUSG00000073802,Cdkn2b,12579,1707.590675,0.472044002,0.108188016,4.363181986,1.28E-05,8.04E-05,cyclin dependent kinase inhibitor 2B [Source:MGI Symbol;Acc:MGI:104737],protein_coding,4
ENSMUSG00000025485,Ric8a,101489,1040.898248,0.471699497,0.128696476,3.665209115,0.000247137,0.001174541,RIC8 guanine nucleotide exchange factor A [Source:MGI Symbol;Acc:MGI:2141866],protein_coding,7
ENSMUSG00000021124,Vti1b,53612,892.048817,0.471102876,0.1492911,3.155599199,0.001601688,0.006134173,vesicle transport through interaction with t-SNAREs 1B [Source:MGI Symbol;Acc:MGI:1855688],protein_coding,12
ENSMUSG00000005514,Por,18984,4319.253982,0.47100835,0.089013871,5.291403949,1.21E-07,1.11E-06,P450 (cytochrome) oxidoreductase [Source:MGI Symbol;Acc:MGI:97744],protein_coding,5
ENSMUSG00000035960,Apex1,11792,1679.187583,0.470722455,0.168656426,2.791014053,0.005254319,0.01726903,apurinic/apyrimidinic endonuclease 1 [Source:MGI Symbol;Acc:MGI:88042],protein_coding,14
ENSMUSG00000020794,Ube2g1,67128,1356.118946,0.470516747,0.105052609,4.478867794,7.50E-06,4.92E-05,ubiquitin-conjugating enzyme E2G 1 [Source:MGI Symbol;Acc:MGI:1914378],protein_coding,11
ENSMUSG00000007415,Gatad1,67210,2210.281645,0.469942808,0.100897136,4.657642675,3.20E-06,2.27E-05,GATA zinc finger domain containing 1 [Source:MGI Symbol;Acc:MGI:1914460],protein_coding,5
ENSMUSG00000041028,Ghitm,66092,4913.172035,0.469863085,0.097212701,4.833350776,1.34E-06,1.02E-05,growth hormone inducible transmembrane protein [Source:MGI Symbol;Acc:MGI:1913342],protein_coding,14
ENSMUSG00000020611,Gna13,14674,4966.382066,0.46941053,0.091983971,5.103177516,3.34E-07,2.81E-06,"guanine nucleotide binding protein, alpha 13 [Source:MGI Symbol;Acc:MGI:95768]",protein_coding,11
ENSMUSG00000031708,Tecr,106529,4358.311533,0.469384123,0.09435489,4.974666625,6.54E-07,5.28E-06,"trans-2,3-enoyl-CoA reductase [Source:MGI Symbol;Acc:MGI:1915408]",protein_coding,8
ENSMUSG00000035530,Eif1,20918,12773.59637,0.469132093,0.088947769,5.274242384,1.33E-07,1.21E-06,eukaryotic translation initiation factor 1 [Source:MGI Symbol;Acc:MGI:105125],protein_coding,11
ENSMUSG00000066877,Nck2,17974,941.9867648,0.469085779,0.131205058,3.575211083,0.000349945,0.001607251,non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1306821],protein_coding,1
ENSMUSG00000034248,Slc25a37,67712,3279.655292,0.469052206,0.143173326,3.276114479,0.001052459,0.00422994,"solute carrier family 25, member 37 [Source:MGI Symbol;Acc:MGI:1914962]",protein_coding,14
ENSMUSG00000025758,Plk4,20873,2421.053527,0.468595368,0.10385589,4.511976825,6.42E-06,4.29E-05,polo like kinase 4 [Source:MGI Symbol;Acc:MGI:101783],protein_coding,3
ENSMUSG00000025544,Tm9sf2,68059,5411.37331,0.468362878,0.087373025,5.360497444,8.30E-08,7.73E-07,transmembrane 9 superfamily member 2 [Source:MGI Symbol;Acc:MGI:1915309],protein_coding,14
ENSMUSG00000074030,Exoc8,102058,724.3034125,0.468288994,0.138750605,3.375041103,0.000738047,0.003102699,exocyst complex component 8 [Source:MGI Symbol;Acc:MGI:2142527],protein_coding,8
ENSMUSG00000096472,Cdkn2d,12581,909.3650843,0.467914701,0.152893069,3.060404931,0.002210379,0.008122699,cyclin dependent kinase inhibitor 2D [Source:MGI Symbol;Acc:MGI:105387],protein_coding,9
ENSMUSG00000063870,Chd4,107932,14381.20049,0.467664591,0.073544443,6.358938536,2.03E-10,2.75E-09,chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380],protein_coding,6
ENSMUSG00000030605,Mfge8,17304,6646.610426,0.467584467,0.087564661,5.339876406,9.30E-08,8.59E-07,milk fat globule-EGF factor 8 protein [Source:MGI Symbol;Acc:MGI:102768],protein_coding,7
ENSMUSG00000071266,Zfp946,74149,567.1047816,0.467522546,0.16060338,2.911038014,0.003602302,0.012408657,zinc finger protein 946 [Source:MGI Symbol;Acc:MGI:1921399],protein_coding,17
ENSMUSG00000014498,Ankrd52,237615,4456.294439,0.467509701,0.105411419,4.435095409,9.20E-06,5.90E-05,ankyrin repeat domain 52 [Source:MGI Symbol;Acc:MGI:2444029],protein_coding,10
ENSMUSG00000021266,Wars,22375,1543.952426,0.467474209,0.154069716,3.034173231,0.002411959,0.008761446,tryptophanyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:104630],protein_coding,12
ENSMUSG00000074925,Ptar1,72351,2792.903554,0.467434998,0.100292897,4.660698948,3.15E-06,2.24E-05,protein prenyltransferase alpha subunit repeat containing 1 [Source:MGI Symbol;Acc:MGI:1921875],protein_coding,19
ENSMUSG00000031843,Mphosph6,68533,636.7722668,0.467367527,0.143751246,3.251224177,0.001149092,0.004576688,M phase phosphoprotein 6 [Source:MGI Symbol;Acc:MGI:1915783],protein_coding,8
ENSMUSG00000026389,Steap3,68428,1314.88232,0.467317623,0.139508609,3.349740394,0.000808873,0.0033684,STEAP family member 3 [Source:MGI Symbol;Acc:MGI:1915678],protein_coding,1
ENSMUSG00000050029,Rap2c,72065,2013.960515,0.467141172,0.099333972,4.702733244,2.57E-06,1.86E-05,"RAP2C, member of RAS oncogene family [Source:MGI Symbol;Acc:MGI:1919315]",protein_coding,X
ENSMUSG00000022680,Pdxdc1,94184,3647.351053,0.467109958,0.089243248,5.234121024,1.66E-07,1.48E-06,pyridoxal-dependent decarboxylase domain containing 1 [Source:MGI Symbol;Acc:MGI:1920909],protein_coding,16
ENSMUSG00000022905,Kpna1,16646,1838.395739,0.466478293,0.104898549,4.446947026,8.71E-06,5.61E-05,karyopherin (importin) alpha 1 [Source:MGI Symbol;Acc:MGI:103560],protein_coding,16
ENSMUSG00000022325,Pop1,67724,1471.383193,0.466049272,0.175329388,2.658135509,0.007857429,0.024204096,"processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914974]",protein_coding,15
ENSMUSG00000026509,Capn2,12334,6320.540495,0.465757064,0.087624981,5.315345681,1.06E-07,9.77E-07,calpain 2 [Source:MGI Symbol;Acc:MGI:88264],protein_coding,1
ENSMUSG00000035397,Klf16,118445,1035.151019,0.46572614,0.134588338,3.460375153,0.000539423,0.002358128,Kruppel-like factor 16 [Source:MGI Symbol;Acc:MGI:2153049],protein_coding,10
ENSMUSG00000033653,Vps8,209018,1330.92593,0.465686736,0.110599701,4.21056052,2.55E-05,0.000150537,VPS8 CORVET complex subunit [Source:MGI Symbol;Acc:MGI:2146407],protein_coding,16
ENSMUSG00000002957,Ap2a2,11772,4870.531761,0.465623017,0.081670969,5.701205946,1.19E-08,1.25E-07,"adaptor-related protein complex 2, alpha 2 subunit [Source:MGI Symbol;Acc:MGI:101920]",protein_coding,7
ENSMUSG00000009621,Vav2,22325,1138.724324,0.465580277,0.130852926,3.558042543,0.000373629,0.001702458,vav 2 oncogene [Source:MGI Symbol;Acc:MGI:102718],protein_coding,2
ENSMUSG00000053453,Thoc7,66231,920.5152014,0.464481198,0.118484296,3.920192078,8.85E-05,0.000465944,THO complex 7 [Source:MGI Symbol;Acc:MGI:1913481],protein_coding,14
ENSMUSG00000026915,Strbp,20744,855.9959034,0.46440447,0.128827739,3.604848393,0.000312335,0.001452123,spermatid perinuclear RNA binding protein [Source:MGI Symbol;Acc:MGI:104626],protein_coding,2
ENSMUSG00000062397,Zfp706,68036,4500.592621,0.46424614,0.133280169,3.483234927,0.000495393,0.002184444,zinc finger protein 706 [Source:MGI Symbol;Acc:MGI:1915286],protein_coding,15
ENSMUSG00000015290,Ubl4a,27643,1716.849453,0.464041764,0.131243018,3.535744386,0.000406628,0.001833907,ubiquitin-like 4A [Source:MGI Symbol;Acc:MGI:95049],protein_coding,X
ENSMUSG00000063787,Chchd1,66121,600.8111061,0.46390699,0.163573217,2.836081593,0.004567078,0.015286686,coiled-coil-helix-coiled-coil-helix domain containing 1 [Source:MGI Symbol;Acc:MGI:1913371],protein_coding,14
ENSMUSG00000021218,Gdi2,14569,8132.153968,0.463729572,0.08667675,5.350103362,8.79E-08,8.14E-07,guanosine diphosphate (GDP) dissociation inhibitor 2 [Source:MGI Symbol;Acc:MGI:99845],protein_coding,13
ENSMUSG00000030062,Rpn1,103963,7767.296857,0.463671,0.079485301,5.833418202,5.43E-09,6.11E-08,ribophorin I [Source:MGI Symbol;Acc:MGI:98084],protein_coding,6
ENSMUSG00000005615,Pcyt1a,13026,2641.166662,0.461758666,0.092667315,4.982972328,6.26E-07,5.08E-06,"phosphate cytidylyltransferase 1, choline, alpha isoform [Source:MGI Symbol;Acc:MGI:88557]",protein_coding,16
